chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"PLHIV by diagnosis and treatment status","People living with HIV - adults (aged 15+)","102479.0738","89198.33295","125895.0056",,,"15+","2022","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV by diagnosis and treatment status","People living with HIV - adults (aged 15+)","102056.8648","88716.44002","125540.0102",,,"15+","2023","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV by diagnosis and treatment status","People living with HIV - adults (aged 15+)","101895.6069","88495.50255","125158.7515",,,"15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","44.78293680606915","39.69492469583649","55.02834366580585",,"Females","15+","2015","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","48.0125328173794","42.589977118258695","58.945449162443076",,"Females","15+","2016","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","51.51115566734834","45.49146464570379","62.94314847915912",,"Females","15+","2017","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","55.04458927228955","48.40279002567834","67.07976462554859",,"Females","15+","2018","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","57.752145094721484","50.619853892277696","70.40049468693135",,"Females","15+","2019","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","60.92896180968316","53.178521490030874","74.35934016101427",,"Females","15+","2020","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","64.59224950526092","56.17702604912519","78.64592957142207",,"Females","15+","2021","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","68.2840037596597","59.2863422907852","83.54831371735429",,"Females","15+","2022","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","71.61428759466138","61.97910753022676","87.65931503034324",,"Females","15+","2023","Spectrum estimates 2025 (UNAIDS/WHO)",
