chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"HIV tests conducted and positivity at facility level","Den Facility-Facility Vct","1118045",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","1118045"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Vct","3",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","3"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Fp Clinic","125939",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","125939"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Fp Clinic","0.3",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","0.3"
"HIV tests conducted and positivity at facility level","Den Facility-Facility All","7784559",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","7784559"
"HIV tests conducted and positivity at facility level","Per Facility-Facility All","1.3",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","1.3"
"HIV tests conducted and positivity for provider-assisted referral / index testing","Index - Number of tests - Community","285184",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Community Index testing","5.9021543985637",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Index - Number of tests - Facility","123010",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Facility Index Testing","9.5496301113731",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Total Index tests","408194",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV tests conducted and positivity for provider-assisted referral / index testing","Positivity - Index Testing Total","7.001327800016701",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2023","PEPFAR",
"HIV self-tests","HIV self-tests distributed","4502",,,,,,"2018","PEPFAR",
"HIV self-tests","Self Test Distributed-Data Value",,,,"validated","All sexes","All ages","2019","Global AIDS Monitoring 2020","Not reported"
"HIV self-tests","Self Test Distributed-Data Value","42570",,,"validated","All sexes","All ages","2020","Global AIDS Monitoring 2021","42570"
"HIV self-tests","HIV self-tests distributed","335207",,,,"Female, Male, Unknown Sex","15+, <15, Unknown Age","2021","PEPFAR",
"HIV self-tests","Self Test Distributed-Data Value","750698",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","750698"
"HIV self-tests","Self Test Distributed-Data Value","681602",,,"validated","All sexes","All ages","2023","Global AIDS Monitoring 2024","681602"
"HIV self-tests","Self Test Distributed-Data Value","652457",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","652457"
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","13238655.174463332",,,,,,"2024","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","13934175.727940828",,,,,,"2025","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","14625359.483081939",,,,,,"2026","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","15427151.987591244",,,,,,"2027","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","16412612.56309762",,,,,,"2028","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","17353992.16633883",,,,,,"2029","EIC and WHO HIV RDT Landscape Report 2024",
"WHO Integrated HIV RDT forecast","HIV RDT Demand Forecast - Total Volume","18310716.155799855",,,,,,"2030","EIC and WHO HIV RDT Landscape Report 2024",
"Key Populations","HIV prevalence among sex workers","33",,,,,,"2023","UNAIDS KP-Atlas 2025","Source: Behavioral surveillance survey, 2023"
"Key Populations","HIV testing and status awareness among sex workers","88",,,,,,"2019","UNAIDS KP-Atlas 2025","Source: PEPFAR DATIM System"
"Key Populations","SW (Tested in past year)","35359",,,,,,"2019","PEPFAR COP 2020","National data reported in PEPFAR COP 2020"
"Key Populations","HIV prevalence among men who have sex with men","12.7",,,,"Males",,"2017","UNAIDS KP-Atlas 2025","Source: Crane study"
"Key Populations","HIV testing and status awareness among men who have sex with men","54",,,,"Males",,"2019","UNAIDS KP-Atlas 2025","Source: PEPFAR DATIM System"
"Key Populations","MSM (Tested in past year)","5806",,,,,,"2019","PEPFAR COP 2020","National data reported in PEPFAR COP 2020"
"Key Populations","HIV prevalence among people who inject drugs","17",,,,,,"2017","UNAIDS KP-Atlas 2025","Source: Crane study, 2017"
"Key Populations","HIV testing and status awareness among people who inject drugs","45",,,,,,"2019","UNAIDS KP-Atlas 2025","Source: PEPFAR DATIM System"
"Key Populations","PWID (Tested in past year)","753",,,,,,"2019","PEPFAR COP 2020","National data reported in PEPFAR COP 2020"
"Key Populations","HIV testing and status awareness among transgender people","100",,,,,,"2019","UNAIDS KP-Atlas 2025","Source: PEPFAR DATIM System"
"Key Populations","HIV prevalence among prisoners","2.3",,,,,,"2023","UNAIDS KP-Atlas 2025","Source: Programme data, 2023"
"Key Populations","People in prisons (Tested in past year)","123317",,,,,,"2019","PEPFAR COP 2020","National data reported in PEPFAR COP 2020"
"WHO HIV Testing Policy Compliance","From national authorities Laws requiring parental consent for adolescents to access HIV testing",,,,"Yes",,,"2022","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Provider-initiated testing and counselling",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Community-based testing and counselling",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Lay provider testing",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Self-testing",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Assisted partner notification",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Client-initiated testing and counselling",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Routine antenatal testing",,,,"Yes",,,"2025","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Dual HIV/syphilis rapid diagnostic tests for pregnant women in antenatal care",,,,"Yes",,,"2024","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Dual HIV/syphilis rapid diagnostic tests for any key population group",,,,"Yes",,,"2024","WHO_NCPI_2025",
"WHO HIV Testing Policy Compliance","From national authorities Social network-based HIV testing for general population",,,,"Yes",,,"2024","WHO_NCPI_2025",
"Population Groups","HIV population (15+) Female","927750.864","871187.9515","1029269.471",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Percent of people living with HIV who know their status","95","90.31183718251992","95",,"Females","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (15+) (Percent) Female","6.75248","6.35201","7.52781",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (15+) Female","21033.34496","14628.38863","30799.04474",,"Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","8275093.486545126","7610887.944282154","8986756.687255759",,"female","15-99","2024","Shiny90",
"Population Groups","evertest","88.8717617325285","88.3216460827152","89.4221296212689",,"female","15-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","35482.38399999998",,,,"Females","15+","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - females aged 15-24","106375.8215",,,,"Females","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","87.0717770917035","85.642153482767","88.1493650489347",,"female","15-24","2024","Shiny90",
"Population Groups","Adult prevalence (15-24) (Percent) Female","2.080003",,,,"Female","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 15-24 ; Female","10821.65303",,,,"Female","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","3632841.918335857","3327613.805113471","3966091.541233023",,"female","15-24","2024","Shiny90",
"Population Groups","evertest","75.34218693912639","74.1283573371293","76.54228119226791",,"female","15-24","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","13752.5033240516",,,,"female","15-24","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - females aged 25-34","252953.0993",,,,"Female","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","95","95","95",,"female","25-34","2024","Shiny90",
"Population Groups","Adult prevalence (25-34) (Percent) Female","7.158263","6.72184","7.941552",,"Female","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 25-34 ; Female","6226.19266",,,,"Female","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","2502562.942014737","2280792.409277062","2721680.4096713606",,"female","25-34","2024","Shiny90",
"Population Groups","evertest","96.4895345087624","96.1763366154719","96.7543799917032",,"female","25-34","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","9554.566374738912",,,,"female","25-34","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - females aged 35-49","390896.3482",,,,"Female","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","95","95","95",,"female","35-49","2024","Shiny90",
"Population Groups","Adult prevalence (35-49) (Percent) Female","12.351545","11.598498","13.703105",,"Female","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 35-49 ; Female","3131.81978",,,,"Female","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","1419408.1825658008","1294089.3817456586","1556630.501106179",,"female","35-49","2024","Shiny90",
"Population Groups","evertest","98.1815301853494","97.99865951054389","98.33986031555399",,"female","35-49","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","8893.832012261308",,,,"female","35-49","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","HIV population (50+) Female","177525.5975","128579.4107","261254.8391",,"Female","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","95","95","95",,"female","50-99","2024","Shiny90",
"Population Groups","Adult prevalence (50+) (Percent) Female","9.213863","6.673477","13.559544",,"Female","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (50+) Female","853.67949","312.17886","1954.78151",,"Female","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","716301.7580284849","651718.1273228473","786445.2355214081",,"female","50-99","2024","Shiny90",
"Population Groups","evertest","95.5938592265932","95.03125334722769","96.1313980866993",,"female","50-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","3420.9411544012464",,,,"female","50-99","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","HIV population (15+) Male","528818.1456","491848.7201","583886.5538",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Percent of people living with HIV who know their status","92.98804779894073","86.48729752388392","95",,"Males","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","Adult prevalence (15+) (Percent) Male","4.12121","3.85429","4.51696",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (15+) Male","10881.44657","7452.44155","15402.28184",,"Male","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","5080569.841752406","4666488.38743684","5522403.276389035",,"male","15-99","2024","Shiny90",
"Population Groups","evertest","78.39847770299009","77.6184899147887","79.1579741330091",,"male","15-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","37080.47560000001",,,,"Males","15+","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - males aged 15-24","45600.58045",,,,"Males","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","84.3197963694155","83.34567805303091","85.1976317740839",,"male","15-24","2024","Shiny90",
"Population Groups","Adult prevalence (15-24) (Percent) Male","0.904032",,,,"Male","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 15-24 ; Male","2940.90102",,,,"Male","15-24","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","1855595.043734097","1694171.6545163458","2030322.385541417",,"male","15-24","2024","Shiny90",
"Population Groups","evertest","58.0914574858173","56.7797242394508","59.4173142625012",,"male","15-24","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","7150.2638712885055",,,,"male","15-24","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - males aged 25-34","101392.27565",,,,"Male","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","90.59914695089431","89.5356074177016","91.35159810844459",,"male","25-34","2024","Shiny90",
"Population Groups","Adult prevalence (25-34) (Percent) Male","3.184247","2.961637","3.515838",,"Male","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 25-34 ; Male","4546.01133",,,,"Male","25-34","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","1819484.9907957192","1646463.7996483063","1998375.1635747547",,"male","25-34","2024","Shiny90",
"Population Groups","evertest","90.1416452683272","89.4881128744234","90.7859091232474",,"male","25-34","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","9531.738837000676",,,,"male","25-34","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","People living with HIV - males aged 35-49","235337.18412",,,,"Male","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","93.8935653818224","93.4082472764962","94.319244119362",,"male","35-49","2024","Shiny90",
"Population Groups","Adult prevalence (35-49) (Percent) Male","8.118675","7.551102","8.964112",,"Male","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New infections by age 35-49 ; Male","2746.78036",,,,"Male","35-49","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","965239.7969440172","875721.4006831835","1057361.9536309685",,"male","35-49","2024","Shiny90",
"Population Groups","evertest","94.2407990952249","93.82429385607949","94.671693434141",,"male","35-49","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","14370.711280548045",,,,"male","35-49","2024","(calculated)","based on the estimated PLHIV and % aware data values"
"Population Groups","HIV population (50+) Male","146488.1058","112267.7896","244130.345",,"Male","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","aware","95","95","95",,"male","50-99","2024","Shiny90",
"Population Groups","Adult prevalence (50+) (Percent) Male","8.593671","6.586149","14.321818",,"Male","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","New HIV infections (50+) Male","647.75386","214.51603","2080.74071",,"Male","50+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Population Groups","tests_total","445909.4059798218","403422.19793905254","490167.3171041061",,"male","50-99","2024","Shiny90",
"Population Groups","evertest","89.7225930862824","88.7177191756305","90.6816218617593",,"male","50-99","2024","Shiny90",
"Population Groups","Undiagnosed PLHIV","6166.06622901758",,,,"male","50-99","2024","(calculated)","based on the estimated PLHIV and % aware data values"
