chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"Prevalence and positivity","Treatment adjusted Prevalence","0.23678369693364645",,,,,,"2015","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.2319330798730349",,,,,,"2016","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.22672829352644738",,,,,,"2017","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.21886301390535914",,,,,,"2018","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.20928953604121242",,,,,,"2019","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.20129485608646822",,,,,,"2020","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.19518235449822957",,,,,,"2021","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.18676441408390695",,,,,,"2022","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.17803593589100383",,,,,,"2023","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.15104652220807913",,,,,,"2024","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"HIV tests conducted and positivity, by sex","Den Age-Female Gte 15","5013838",,,"validated","Females","15+","2024","Global AIDS Monitoring 2025","5013838"
"HIV tests conducted and positivity, by sex","Per Age-Female Gte 15","0.4",,,"validated","Females","15+","2024","Global AIDS Monitoring 2025","0.4"
"HIV tests conducted and positivity, by sex","Den Age-Male Gte 15","1842263",,,"validated","Males","15+","2024","Global AIDS Monitoring 2025","1842263"
"HIV tests conducted and positivity, by sex","Per Age-Male Gte 15","2.4",,,"validated","Males","15+","2024","Global AIDS Monitoring 2025","2.4"
"HIV tests conducted and positivity, by sex","Den Age-All","6986402",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","6986402"
"HIV tests conducted and positivity, by sex","Per Age-All","0.9",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","0.9"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Provider Init","775873",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","775873"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Provider Init","1.6",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","1.6"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Anc","2824039",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","2824039"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Anc","0.3",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","0.3"
"HIV tests conducted and positivity at facility level","Den Facility-Facility Vct","983446",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","983446"
"HIV tests conducted and positivity at facility level","Per Facility-Facility Vct","2.4",,,"validated","All sexes","All ages","2022","Global AIDS Monitoring 2023","2.4"
