chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"HIV-positive tests - new diagnoses and retests","retests","90554.66770599442",,,,"both","15-99","2022","(calculated)","based on retests_aware and retests_art indicator values"
"HIV-positive tests - new diagnoses and retests","retests","96520.64298079287",,,,"both","15-99","2023","(calculated)","based on retests_aware and retests_art indicator values"
"HIV-positive tests - new diagnoses and retests","retests","96174.82934075894",,,,"both","15-99","2024","(calculated)","based on retests_aware and retests_art indicator values"
"HIV-positive tests - new diagnoses and retests","new_diagnoses","77476.62764675252","74476.02461874927","80341.5813230094",,"both","15-99","2015","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","77172.82195944352","74320.7684781892","80237.76810866609",,"both","15-99","2016","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","93570.2088349896","90822.64933358291","96837.10168955594",,"both","15-99","2017","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","96232.11260283382","93565.14196047877","98782.59561478846",,"both","15-99","2018","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","67811.84748349212","65608.77220985138","70584.9775634104",,"both","15-99","2019","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","49501.98858119971","47537.19007683761","51535.01100535759",,"both","15-99","2020","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","41448.93141464248","40064.57852290193","42798.1169816189",,"both","15-99","2021","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","53839.56291959322","51326.26852094693","56712.457513548856",,"both","15-99","2022","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","37935.8072003337","36715.1777424906","39020.739998417666",,"both","15-99","2023","Shiny90",
"HIV-positive tests - new diagnoses and retests","new_diagnoses","39519.946861045435","38253.66208180428","40787.02366012704",,"both","15-99","2024","Shiny90",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","11.93982","11.34063","12.86979",,"Male+Female","15+","2015","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","12.06015","11.4792","13.07508",,"Male+Female","15+","2016","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","12.16429","11.59116","13.17139",,"Male+Female","15+","2017","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","12.18553","11.60454","13.18042",,"Male+Female","15+","2018","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","12.09176","11.49723","13.08588",,"Male+Female","15+","2019","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","11.88699","11.31872","12.85448",,"Male+Female","15+","2020","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","11.62657","11.05073","12.56044",,"Male+Female","15+","2021","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","11.34047","10.77002","12.27542",,"Male+Female","15+","2022","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","11.03219","10.45278","11.96004",,"Male+Female","15+","2023","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","10.72783","10.14518","11.69296",,"Male+Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","positivity","7.3092059848807995","6.793597316208901","7.849928036161299",,"both","15-99","2015","Shiny90",
"Prevalence and positivity","positivity","6.5906433256626995","6.1065579599265","7.088567651926001",,"both","15-99","2016","Shiny90",
"Prevalence and positivity","positivity","5.364809641844101","4.9486649826195","5.81002146107",,"both","15-99","2017","Shiny90",
"Prevalence and positivity","positivity","4.29740528533","3.9563119635194","4.6742597242804",,"both","15-99","2018","Shiny90",
"Prevalence and positivity","positivity","4.7712189064558","4.3423473380007005","5.2235414802589",,"both","15-99","2019","Shiny90",
"Prevalence and positivity","positivity","5.2245258727837","4.6644739285734005","5.7475656778601",,"both","15-99","2020","Shiny90",
"Prevalence and positivity","positivity","5.1705052205708","4.6564729911731","5.7694293419246",,"both","15-99","2021","Shiny90",
"Prevalence and positivity","positivity","4.213007293987","3.7664262336169","4.6528210495568",,"both","15-99","2022","Shiny90",
"Prevalence and positivity","positivity","3.0727674479884","2.7390313044081","3.4398627725494997",,"both","15-99","2023","Shiny90",
"Prevalence and positivity","positivity","2.1706148071778","1.9280255935442001","2.4258330908756998",,"both","15-99","2024","Shiny90",
"Prevalence and positivity","yldnew","2.9691384493025","2.8550998905419003","3.0940613544239",,"both","15-99","2015","Shiny90",
"Prevalence and positivity","yldnew","2.7351697519417","2.6327721478493","2.8474417659271998",,"both","15-99","2016","Shiny90",
"Prevalence and positivity","yldnew","2.0959757172034","1.9999388632764001","2.1849249948979",,"both","15-99","2017","Shiny90",
"Prevalence and positivity","yldnew","1.4456891560317","1.3755810544112002","1.5219386742679",,"both","15-99","2018","Shiny90",
"Prevalence and positivity","yldnew","1.3677179486570001","1.2994597796211","1.4386056113738",,"both","15-99","2019","Shiny90",
"Prevalence and positivity","yldnew","1.6594057604257002","1.5641502357297998","1.7490516419134998",,"both","15-99","2020","Shiny90",
"Prevalence and positivity","yldnew","1.4914924567289","1.4253542291296","1.5640642842347001",,"both","15-99","2021","Shiny90",
"Prevalence and positivity","yldnew","1.5643084295163998","1.4281618898199","1.7249072317497",,"both","15-99","2022","Shiny90",
"Prevalence and positivity","yldnew","0.8664900796842999","0.8219145928260001","0.9126018003492",,"both","15-99","2023","Shiny90",
"Prevalence and positivity","yldnew","0.6294842562049","0.5798668064715","0.6883280012796",,"both","15-99","2024","Shiny90",
"Prevalence and positivity","Treatment adjusted Prevalence","4.41763158574247",,,,,,"2015","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","4.375162003359493",,,,,,"2016","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","4.204904243530209",,,,,,"2017","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","3.3233166857689267",,,,,,"2018","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","2.5110170524556525",,,,,,"2019","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","1.5702167616975296",,,,,,"2020","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
