chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"PLHIV by diagnosis and treatment status","People living with HIV - adults (aged 15+)","27053.95428","22187.12735","33811.80049",,,"15+","2016","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV by diagnosis and treatment status","People living with HIV - adults (aged 15+)","27340.22816","22625.4002","34272.77471",,,"15+","2017","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV by diagnosis and treatment status","People living with HIV - adults (aged 15+)","27776.72258","23012.94118","34812.77326",,,"15+","2018","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV by diagnosis and treatment status","People living with HIV - adults (aged 15+)","28257.41097","23480.02442","35307.98727",,,"15+","2019","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV by diagnosis and treatment status","People living with HIV - adults (aged 15+)","28867.41883","24044.4828","36086.23598",,,"15+","2020","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV by diagnosis and treatment status","People living with HIV - adults (aged 15+)","29588.37666","24661.75871","36926.50718",,,"15+","2021","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV by diagnosis and treatment status","People living with HIV - adults (aged 15+)","30410.42832","25370.27912","37852.31679",,,"15+","2022","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV by diagnosis and treatment status","People living with HIV - adults (aged 15+)","31262.44529","25974.69246","38751.51484",,,"15+","2023","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV by diagnosis and treatment status","People living with HIV - adults (aged 15+)","32184.54288","26618.76202","40304.98057",,,"15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","80.18543045290143","65.24477512203349","97.25987287869621",,"Females","15+","2015","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","81.54786405612482","66.74488757720282","100",,"Females","15+","2016","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","83.57701842151793","68.75307408453608","100",,"Females","15+","2017","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","83.88956504158598","69.48728815984732","100",,"Females","15+","2018","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","84.33919078277923","69.83295124548746","100",,"Females","15+","2019","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","86.63078940698387","72.23875249377078","100",,"Females","15+","2020","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","89.22161953771246","74.67269404680147","100",,"Females","15+","2021","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","93.3470751488414","78.29355904903407","100",,"Females","15+","2022","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","93.13109198319606","78.23111333752831","100",,"Females","15+","2023","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","93.21924375503788","78.39966510760853","100",,"Females","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","65.76978062788956","53.45198547951414","82.25617245948719",,"Males","15+","2015","Spectrum estimates 2025 (UNAIDS/WHO)",
