chart,indicator,value,value_lower,value_upper,value_comment,sex,age,year,source_database,notes
"PLHIV who know status - by sex","Percent of people living with HIV who know their status","84.05687768589743","76.69106173472395","93.06325929967088",,"Males","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","1.68741","1.57266","1.8681",,"Male+Female","15+","2015","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","1.65262","1.53928","1.82662",,"Male+Female","15+","2016","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","1.61439","1.5047","1.78298",,"Male+Female","15+","2017","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","1.57284","1.46702","1.73548",,"Male+Female","15+","2018","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","1.52887","1.4268","1.68562",,"Male+Female","15+","2019","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","1.48448","1.38281","1.63349",,"Male+Female","15+","2020","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","1.44113","1.33743","1.58478",,"Male+Female","15+","2021","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","1.39613","1.29246","1.5368",,"Male+Female","15+","2022","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","1.35301","1.24734","1.48887",,"Male+Female","15+","2023","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Adult prevalence (15+) (Percent) Male+Female","1.30305","1.19495","1.43328",,"Male+Female","15+","2024","Spectrum estimates 2025 (UNAIDS/WHO)",
"Prevalence and positivity","Treatment adjusted Prevalence","1.0019912343580146",,,,,,"2015","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.8956505002799059",,,,,,"2016","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.8267640323597922",,,,,,"2017","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.8020319209092005",,,,,,"2018","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.684534776391259",,,,,,"2019","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.5716214986484464",,,,,,"2020","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.46384768219236866",,,,,,"2021","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.3590670377817874",,,,,,"2022","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.2603793582664481",,,,,,"2023","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"Prevalence and positivity","Treatment adjusted Prevalence","0.16826977420395942",,,,,,"2024","(calculated)","based on population, estimated PLHIV, and estimated PLHIV on ART data values"
"HIV tests conducted and positivity, by sex","Den Age-Female Gte 15","8549235",,,"validated","Females","15+","2024","Global AIDS Monitoring 2025","8549235"
"HIV tests conducted and positivity, by sex","Per Age-Female Gte 15","0.9",,,"validated","Females","15+","2024","Global AIDS Monitoring 2025","0.9"
"HIV tests conducted and positivity, by sex","Den Age-Male Gte 15","2662862",,,"validated","Males","15+","2024","Global AIDS Monitoring 2025","2662862"
"HIV tests conducted and positivity, by sex","Per Age-Male Gte 15","1.6",,,"validated","Males","15+","2024","Global AIDS Monitoring 2025","1.6"
"HIV tests conducted and positivity, by sex","Den Age-All","12438953",,,"validated","All sexes","All ages","2024","Global AIDS Monitoring 2025","12438953"
